,Unnamed: 0,name,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,year,sar_flood_freq_pct,potential_ha,static_water_ha,static_weed_ha,elevation,slope,flow_accumulation_km2,csr_ratio,log_flow,urban_stress,urban_surge,water_retention_ratio,weed_clogging_ratio,biological_clogging,rain_intensity_impact
165,527,Carmelaram Lake,0.3685536368747176,55.97499892022461,5.690000057220459,2023,10.669804613915916,2.088082682677624,0.1114137727101643,0.576198683153539,887.4132744809548,4.430353214981628,0.7919002771377563,0.37743997587698214,0.5832766640856174,0.2918577271812169,2.0970702149059512,0.053102660648233053,0.2746310657395924,0.8259581352230247,2.0970702149059512
166,689,Carmelaram Lake,0.4031881983208044,90.74999806657434,7.625,2024,10.669804613915916,2.088082682677624,0.1114137727101643,0.576198683153539,887.4132744809548,4.430353214981628,0.7919002771377563,0.37743997587698214,0.5832766640856174,0.31928484598891765,3.0743100121961335,0.053102660648233053,0.2746310657395924,0.8259581352230247,3.0743100121961335
167,851,Carmelaram Lake,0.431223944973012,114.74499726854263,9.625,2025,10.669804613915916,2.088082682677624,0.1114137727101643,0.576198683153539,887.4132744809548,4.430353214981628,0.7919002771377563,0.37743997587698214,0.5832766640856174,0.3414863615325648,4.15053047036524,0.053102660648233053,0.2746310657395924,0.8259581352230247,4.15053047036524
168,119,Chandrasekhar Layout Lake,0.950557655083418,66.52499807905406,6.309999942779541,2020,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.2853107650298239,5.9980187491850225,0.0847877366097695,0.7175076284239174,0.8870628316090268,5.9980187491850225
169,281,Chandrasekhar Layout Lake,0.8932712692414052,78.96499759331346,5.670000076293945,2021,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.26811620299250694,5.064848164749957,0.0847877366097695,0.7175076284239174,0.8870628316090268,5.064848164749957
170,443,Chandrasekhar Layout Lake,0.9655267766614436,111.43999750632791,8.09999942779541,2022,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.2898037608059466,7.8207663384788395,0.0847877366097695,0.7175076284239174,0.8870628316090268,7.8207663384788395
171,605,Chandrasekhar Layout Lake,0.9600424002212188,63.59999836515635,4.654999732971191,2023,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.2881576201121086,4.468997116670795,0.0847877366097695,0.7175076284239174,0.8870628316090268,4.468997116670795
172,767,Chandrasekhar Layout Lake,0.9993332718837374,96.47499763779342,7.039999961853027,2024,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.2999508118167591,7.035306195939973,0.0847877366097695,0.7175076284239174,0.8870628316090268,7.035306195939973
173,929,Chandrasekhar Layout Lake,0.8852459520078656,99.87499761022627,8.489999771118164,2025,12.677274948829789,1.5138408579418705,0.1292030172983805,1.093367440077339,912.4793931159422,3.279718868569403,0.3001509308815002,0.19696999809211702,0.262480358406406,0.2657073965542407,7.515737929930061,0.0847877366097695,0.7175076284239174,0.8870628316090268,7.515737929930061
174,93,Chelekere,0.7917101691376072,82.59999796561897,7.794999599456787,2020,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.0065966324467856595,6.171380451313513,0.2560283554216383,0.40078594150619107,0.6070651878550302,6.171380451313513
175,255,Chelekere,0.7737001461683025,64.42999852448702,4.339999675750732,2021,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.00644657058511211,3.3578583834987272,0.2560283554216383,0.40078594150619107,0.6070651878550302,3.3578583834987272
176,417,Chelekere,0.7525579452912927,114.18499760236593,11.094999313354492,2022,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.0062704110083649,8.34962988626636,0.2560283554216383,0.40078594150619107,0.6070651878550302,8.34962988626636
177,579,Chelekere,0.7744831906452289,60.82999871019274,5.019999980926514,2023,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.006453095013880526,3.8879056022669545,0.2560283554216383,0.40078594150619107,0.6070651878550302,3.8879056022669545
178,741,Chelekere,0.788577991229902,83.36999793257564,4.539999961853027,2024,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.0065705347317119986,3.580144050101892,0.2560283554216383,0.40078594150619107,0.6070651878550302,3.580144050101892
179,903,Chelekere,0.7549070787220716,101.86999773513526,4.84499979019165,2025,6.33986301646618,2.9414358670911604,0.7556512711837868,1.182894002787272,887.1413166855839,2.322881474685046,0.0083321304991841,0.0028230769274332833,0.008297609920612455,0.006289984294670146,3.657524638022629,0.2560283554216383,0.40078594150619107,0.6070651878550302,3.657524638022629
180,151,Chikka Beguru Lake,0.4741245291598306,66.52499807905406,6.309999942779541,2020,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.01976316922805992,2.9917257518689078,0.0,0.5605245693758532,0.9981902862104581,2.9917257518689078
181,313,Chikka Beguru Lake,0.4258791576799945,78.96499759331346,5.670000076293945,2021,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.01775213334532205,2.41473485653757,0.0,0.5605245693758532,0.9981902862104581,2.41473485653757
182,475,Chikka Beguru Lake,0.4140075334427097,111.43999750632791,8.09999942779541,2022,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.017257282511029304,3.3534607839889374,0.0,0.5605245693758532,0.9981902862104581,3.3534607839889374
183,637,Chikka Beguru Lake,0.4203949834399445,63.59999836515635,4.654999732971191,2023,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.01752353377513247,1.9569385356553701,0.0,0.5605245693758532,0.9981902862104581,1.9569385356553701
184,799,Chikka Beguru Lake,0.4746714104005752,96.47499763779342,7.039999961853027,2024,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.01978596515158583,3.341686711112772,0.0,0.5605245693758532,0.9981902862104581,3.341686711112772
185,961,Chikka Beguru Lake,0.4635709501600702,99.87499761022627,8.489999771118164,2025,2.4231301451435976,9.830310219391468,0.0,5.515735648249209,894.8833269558561,3.662522831371432,0.0416834987699985,0.004235994378292704,0.04083815320890138,0.019323259130804325,3.935717260756026,0.0,0.5605245693758532,0.9981902862104581,3.935717260756026
186,113,Chikka Bellanduru Lake,0.0185617557786598,71.5749982856214,6.924999713897705,2020,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,0.21787332068974777,0.12854015345665817,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.12854015345665817
187,275,Chikka Bellanduru Lake,0.0202575666343069,70.74499854072928,3.994999885559082,2021,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,0.23777833112019064,0.08092897638576155,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.08092897638576155
188,437,Chikka Bellanduru Lake,0.0599032896272902,92.60049746092407,7.460000038146973,2022,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,0.7031300695348215,0.446878542904714,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.446878542904714
189,599,Chikka Bellanduru Lake,0.0597681162982169,55.97499892022461,5.690000057220459,2023,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,0.701543438268627,0.3400805851568132,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.3400805851568132
190,761,Chikka Bellanduru Lake,0.1042186367155338,90.74999806657434,7.625,2024,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,1.2232927062361811,0.7946671049559453,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.7946671049559453
191,923,Chikka Bellanduru Lake,0.057000135173329,114.74499726854263,9.625,2025,20.062327461788065,20.100017533201324,2.3849447390238443,3.3547405292491046,877.2130508762976,3.442175380293562,11.737753868103027,0.5836769584474095,2.5445703291139594,0.6690535571131379,0.5486263010432916,0.11859486124695504,0.16681937366342323,0.5834650720380699,0.5486263010432916
192,0,Chikkabettahalli Lake,0.8205377727159706,79.80999792739749,9.220000267028809,2020,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.006835064061989105,7.565358483548473,0.2647747964614242,0.013658504158499906,0.04813194274485982,7.565358483548473
193,162,Chikkabettahalli Lake,0.7200714656286558,58.779998514801264,8.269999504089355,2021,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.005998181632140301,5.954990663657878,0.2647747964614242,0.013658504158499906,0.04813194274485982,5.954990663657878
194,324,Chikkabettahalli Lake,0.758745176530541,117.69999729841948,9.09000015258789,2022,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.006320332909410912,6.896993770437944,0.2647747964614242,0.013658504158499906,0.04813194274485982,6.896993770437944
195,486,Chikkabettahalli Lake,0.8309137961203499,58.109998618252575,4.605000019073486,2023,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.006921496139872471,3.826358046982634,0.2647747964614242,0.013658504158499906,0.04813194274485982,3.826358046982634
196,648,Chikkabettahalli Lake,0.8084150163775405,76.2749980604276,6.420000076293945,2024,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.00673408173194135,5.190024466820981,0.2647747964614242,0.013658504158499906,0.04813194274485982,5.190024466820981
197,810,Chikkabettahalli Lake,0.8269997636231359,97.92499818746,6.605000019073486,2025,9.735021096306255,1.86306800114052,0.4959411987603879,0.0255833070827309,934.619824111396,3.211884757840358,0.0083299810066819,0.004447238969225748,0.008295478187696033,0.006888892323511143,5.462333454504581,0.2647747964614242,0.013658504158499906,0.04813194274485982,5.462333454504581
198,87,Chikkalasandra lake,1.0,78.03999843634665,6.565000057220459,2020,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,6.565000057220459,0.0,0.20486483686058832,0.9780113108021776,6.565000057220459
199,249,Chikkalasandra lake,1.0,68.39499835297465,5.554999828338623,2021,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,5.554999828338623,0.0,0.20486483686058832,0.9780113108021776,5.554999828338623
200,411,Chikkalasandra lake,1.0,105.12999767344444,8.84999942779541,2022,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,8.84999942779541,0.0,0.20486483686058832,0.9780113108021776,8.84999942779541
201,573,Chikkalasandra lake,1.0,70.91499849408865,5.704999923706055,2023,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,5.704999923706055,0.0,0.20486483686058832,0.9780113108021776,5.704999923706055
202,735,Chikkalasandra lake,1.0,78.6149985678494,10.074999809265137,2024,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,10.074999809265137,0.0,0.20486483686058832,0.9780113108021776,10.074999809265137
203,897,Chikkalasandra lake,1.0,93.39999744854867,9.050000190734863,2025,2.2289294541397795,2.1610864384131334,0.0,0.4447792690157423,872.6772201994618,2.6148338175110557,0.0333429388701915,0.015357720577243416,0.032799118460616776,0.0333429388701915,9.050000190734863,0.0,0.20486483686058832,0.9780113108021776,9.050000190734863
204,71,Chinnappanahalli Lake,0.7396778107099531,71.5749982856214,6.924999713897705,2020,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.030822695523318726,5.122268627542906,0.5388053512674112,0.18377232871846938,0.25303424537797997,5.122268627542906
205,233,Chinnappanahalli Lake,0.6740636085814767,70.74499854072928,3.994999885559082,2021,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.028088523232452808,2.6928840391425415,0.5388053512674112,0.18377232871846938,0.25303424537797997,2.6928840391425415
206,395,Chinnappanahalli Lake,0.7235284180782287,92.60049746092407,7.460000038146973,2022,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.030149743320661185,5.397522026464005,0.5388053512674112,0.18377232871846938,0.25303424537797997,5.397522026464005
207,557,Chinnappanahalli Lake,0.6600887633029779,55.97499892022461,5.690000057220459,2023,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.027506185362142457,3.7559051009645263,0.5388053512674112,0.18377232871846938,0.25303424537797997,3.7559051009645263
208,719,Chinnappanahalli Lake,0.5690956278698346,90.74999806657434,7.625,2024,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.023714461901523928,4.3393541625074885,0.5388053512674112,0.18377232871846938,0.25303424537797997,4.3393541625074885
209,881,Chinnappanahalli Lake,0.7626886988036921,114.74499726854263,9.625,2025,5.837578109717757,2.6950024717682495,1.4574698069803074,0.4971046034260669,884.5299423703334,3.254765010640246,0.0416704341769218,0.015404952347301186,0.04082561132355942,0.03178156922098139,7.340878725985536,0.5388053512674112,0.18377232871846938,0.25303424537797997,7.340878725985536
210,2,Chokkanahalli Lake,0.618273859226878,82.59999796561897,7.794999599456787,2020,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.175114391049929,4.819444485028116,0.20402647824159684,0.02029802420254916,0.08854293601558888,4.819444485028116
211,164,Chokkanahalli Lake,0.6090457537207139,64.42999852448702,4.339999675750732,2021,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.1725007044899358,2.6432583736652586,0.20402647824159684,0.02029802420254916,0.08854293601558888,2.6432583736652586
212,326,Chokkanahalli Lake,0.6014876713001628,114.18499760236593,11.094999313354492,2022,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.17036002042117215,6.673505300066498,0.20402647824159684,0.02029802420254916,0.08854293601558888,6.673505300066498
213,488,Chokkanahalli Lake,0.6051101478461621,60.82999871019274,5.019999980926514,2023,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.1713860184720012,3.037652930646174,0.20402647824159684,0.02029802420254916,0.08854293601558888,3.037652930646174
214,650,Chokkanahalli Lake,0.6227466967925741,83.36999793257564,4.539999961853027,2024,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.17638123779574086,2.8272699796823852,0.20402647824159684,0.02029802420254916,0.08854293601558888,2.8272699796823852
215,812,Chokkanahalli Lake,0.6393947394272811,101.86999773513526,4.84499979019165,2025,10.127264442062788,2.022320230141434,0.4146471392149083,0.0412520852187411,906.2280997304582,3.1739407409976597,0.283231109380722,0.13936342569448876,0.2493812014309441,0.1810964813801865,3.097867378374822,0.20402647824159684,0.02029802420254916,0.08854293601558888,3.097867378374822
216,131,Chudahalli Lake,0.0,78.96999865118414,6.244999885559082,2020,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
217,293,Chudahalli Lake,0.0,74.524997969158,5.784999847412109,2021,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
218,455,Chudahalli Lake,0.0,105.51499754469842,7.734999656677246,2022,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
219,617,Chudahalli Lake,0.0,70.2199983606115,5.464999675750732,2023,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
220,779,Chudahalli Lake,0.0,90.87999772280456,7.404999732971191,2024,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
221,941,Chudahalli Lake,0.0,94.41999849583954,7.704999923706055,2025,1.3109111870516916,50.624026579206905,33.472318081292045,7.722008609518412,786.5913495978913,4.2533528138264005,6.936830520629883,0.1369993853792881,2.0715140168040143,0.0,0.0,0.6610637222171386,0.15250631109573834,0.18740771248279137,0.0
222,51,Chunchagatta Lake,0.6389477759138751,78.96999865118414,6.244999885559082,2020,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.01065337297801729,3.9902287874603797,0.4348309379177646,0.17224100177509274,0.28300524805167376,3.9902287874603797
223,213,Chunchagatta Lake,0.7462993345254113,74.524997969158,5.784999847412109,2021,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.012443278564627132,4.317341536353263,0.4348309379177646,0.17224100177509274,0.28300524805167376,4.317341536353263
224,375,Chunchagatta Lake,0.6274540527586776,105.51499754469842,7.734999656677246,2022,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.010461734593325741,4.853356882669118,0.4348309379177646,0.17224100177509274,0.28300524805167376,4.853356882669118
225,537,Chunchagatta Lake,0.6360443895514957,70.2199983606115,5.464999675750732,2023,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.010604963923343804,3.4759823826619964,0.4348309379177646,0.17224100177509274,0.28300524805167376,3.4759823826619964
226,699,Chunchagatta Lake,0.8346913193356315,90.87999772280456,7.404999732971191,2024,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.013917065340242177,6.180888996793723,0.4348309379177646,0.17224100177509274,0.28300524805167376,6.180888996793723
227,861,Chunchagatta Lake,0.739125358698791,94.41999849583954,7.704999923706055,2025,5.874959114860254,6.474151125320735,2.819509515423744,1.1168366854863383,908.94250990753,1.7915179293662742,0.016673307865858,0.002571394087461721,0.01653583425694845,0.01232366465704767,5.694960832383395,0.4348309379177646,0.17224100177509274,0.28300524805167376,5.694960832383395
228,54,Dasarahalli Tank,0.6328062634326065,79.80999792739749,9.220000267028809,2020,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.005272320264694167,5.834473917826134,0.4950577467873284,0.10001725624867205,0.16759232605281835,5.834473917826134
229,216,Dasarahalli Tank,0.6030549585508135,58.779998514801264,8.269999504089355,2021,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.005024442807257975,4.987264208153855,0.4950577467873284,0.10001725624867205,0.16759232605281835,4.987264208153855
230,378,Dasarahalli Tank,0.5592109303039606,117.69999729841948,9.09000015258789,2022,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.00465914971208885,5.083227441791818,0.4950577467873284,0.10001725624867205,0.16759232605281835,5.083227441791818
231,540,Dasarahalli Tank,0.551381639545594,58.109998618252575,4.605000019073486,2023,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.00459391880223722,2.5391124606242306,0.4950577467873284,0.10001725624867205,0.16759232605281835,2.5391124606242306
232,702,Dasarahalli Tank,0.6962235185753759,76.2749980604276,6.420000076293945,2024,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.005800690634492368,4.469755042371553,0.4950577467873284,0.10001725624867205,0.16759232605281835,4.469755042371553
233,864,Dasarahalli Tank,0.6210623272950566,97.92499818746,6.605000019073486,2025,7.7418724864982,5.82432466497085,2.8883276226662034,0.5835331450543372,890.9721664275467,2.3995720857082508,0.0083316499367356,0.0014280401614875213,0.008297133329072347,0.005174473899916723,4.1021166836296725,0.4950577467873284,0.10001725624867205,0.16759232605281835,4.1021166836296725
234,75,Deepanjali Nagara Kere,0.973370191200184,78.03999843634665,6.565000057220459,2020,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.5922190080587556,6.390175360925897,0.2014455170098332,0.3687283041367305,0.6388360130544432,6.390175360925897
235,237,Deepanjali Nagara Kere,0.948306841741534,68.39499835297465,5.554999828338623,2021,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.5769699362367288,5.267844343086563,0.2014455170098332,0.3687283041367305,0.6388360130544432,5.267844343086563
236,399,Deepanjali Nagara Kere,0.9365583966827922,105.12999767344444,8.84999942779541,2022,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.5698219338201539,8.288541274739698,0.2014455170098332,0.3687283041367305,0.6388360130544432,8.288541274739698
237,561,Deepanjali Nagara Kere,0.932642248329878,70.91499849408865,5.704999923706055,2023,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.567439266347962,5.320723955566997,0.2014455170098332,0.3687283041367305,0.6388360130544432,5.320723955566997
238,723,Deepanjali Nagara Kere,1.0,78.6149985678494,10.074999809265137,2024,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.6084211468696594,10.074999809265137,0.2014455170098332,0.3687283041367305,0.6388360130544432,10.074999809265137
239,885,Deepanjali Nagara Kere,0.9389080856945402,93.39999744854867,9.050000190734863,2025,4.402927313550742,1.4157398143513995,0.2872088940235213,0.5257106238860085,823.3274123859818,2.8332947883763913,0.6084211468696594,0.42674065825007745,0.4752530437223072,0.5712515343034686,8.497118354618094,0.2014455170098332,0.3687283041367305,0.6388360130544432,8.497118354618094
240,55,Devasandra lake,0.7478480639485072,70.3392302598984,7.574138892586617,2020,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.8475329616603781,5.6643051068979915,0.6978440438910145,0.1248589993096825,0.15123144006736738,5.6643051068979915
241,217,Devasandra lake,0.7047786338776001,72.39910064344352,4.2594640123793175,2021,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.7987225636869016,3.0019792276954966,0.6978440438910145,0.1248589993096825,0.15123144006736738,3.0019792276954966
242,379,Devasandra lake,0.6288198208434546,148.85391952569805,16.220971925508376,2022,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.7126387708973158,10.200068660104883,0.6978440438910145,0.1248589993096825,0.15123144006736738,10.200068660104883
243,541,Devasandra lake,0.6319521430304296,64.91869088025155,7.267167265456919,2023,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.7161886180226594,4.5925019271660865,0.6978440438910145,0.1248589993096825,0.15123144006736738,4.5925019271660865
244,703,Devasandra lake,0.7180910031722441,85.9463693430026,5.9131962255401165,2024,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.8138094139696125,4.246213009552429,0.6978440438910145,0.1248589993096825,0.15123144006736738,4.246213009552429
245,865,Devasandra lake,0.6397829484978673,118.24553854491975,7.345800512569612,2025,9.306015778640925,3.4236964712045705,2.396184630959704,0.4287279053277907,883.9761119440282,4.6414545066055215,1.133295655250549,0.330051204221024,0.7576680399402435,0.7250632358360188,4.699717911008932,0.6978440438910145,0.1248589993096825,0.15123144006736738,4.699717911008932
