,name,lat,lon,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha,encroachment_pct
31,Chikka Bellanduru Lake,12.913026726682936,77.71943122970869,20.100017533201324,5.717079116437826,2.3849447390238443,3.3547405292491046,7.953581921205708,2.3849447390238443,5.591243334016988,0.9726469442604414,1.7887139179523939,5.572713633388447,5.842350978511235,4.839035302600197
127,Ramapura Kere,13.047130418706944,77.68706600729922,42.17642313589662,23.63302546267092,1.2560463888001285,22.773992989504944,29.089335653645623,1.26528024113973,28.222683204228506,1.7763416041535027,2.6650431442624756,10.503795729591017,7.583525905991099,4.211693339736169
0,Abbigere Lake,13.079431918151192,77.52858760777931,9.899677234894996,5.476681093900594,1.2069153976390565,4.2939707005085666,7.800793840038824,1.210250320180257,6.614748524105596,0.399088900273641,0.7620636302583982,4.202792701371139,4.7562672125927286,4.031332444525643
148,Ullal Lake,12.961146179077367,77.48087915284997,9.844569769619213,5.498905895271551,1.5950468649546305,4.000724318097682,7.781705565131194,1.5986112383409887,6.279959614570966,0.38362951023376063,0.748751827642902,3.6961134146437296,4.645473055748532,3.896864151622539
81,Kaikondrahalli Lake,12.912892311757597,77.67273135244875,16.511430729498784,14.363556248320046,10.632911093143639,3.952147559541688,17.680253846153303,10.712361300986794,7.206871899134817,0.6152774184038748,2.276787821399464,3.9207311765837805,4.7854147895877865,3.7263725263047025
13,B Channasandra Lake,13.006294115455493,77.66176829358362,1.7015233101100549,0.7127249181485643,0.0032282667795817,0.7094966513689828,1.8343504660886876,0.05486160028195842,1.7794888658067292,0.06280559654933954,0.5407154652579312,1.1212079564701654,1.5885337676523248,3.6911393559032266
28,Chandrasekhar Layout Lake,12.8628251585274,77.60781823224278,1.5138408579418705,1.1983448864426955,0.1292030172983805,1.093367440077339,2.2136971735970494,0.12924735175637633,2.108675392773697,0.05068052674885668,0.7420179926903421,1.0058324296195833,1.3338879744231777,3.347810734726698
7,Amruthalli Lake,13.061659792048136,77.5981920127002,7.4344396230929535,4.025925512783576,0.5825750656127929,3.517584361482509,5.3313411931056605,0.5987571154785156,4.806817991938871,0.24573156503764634,2.253503163900438,3.305306943945294,1.729693977203868,3.3053138837035103
94,Kowdenahalli Lake,13.012599350255114,77.68515207362891,5.743700005164054,4.454339082647586,2.969658813524433,2.4868369050074555,7.578452222476037,2.9699436524105693,5.610874088193605,0.1892413216375213,0.2089817324509963,2.121943521587396,6.55670903334574,3.294763331430575
143,Sunkalpalya Lake,12.906420778990842,77.4961879176173,5.147789339378209,3.849525838886836,2.2879233198891433,2.0475828435446544,5.9285566315784335,2.2886452168004654,4.125955063179864,0.16605469138600462,0.1398199361339893,2.1717484964996543,4.642163448052998,3.225747606176558
11,Attur Lake,13.111343332824775,77.5628320143328,22.506600180840596,12.81456721861796,4.817508926623476,8.334386581382995,16.580539884763226,4.871968157069886,12.05223997161017,0.7159722559187146,1.08765162619597,7.929372638330393,6.856474304670442,3.1811657476734623
62,Haraluru Lake,12.891641672794607,77.65513003508902,3.2161476752187688,2.5358190335930715,1.839765595862694,0.7934071886254604,4.171020604386174,1.8867673721333424,2.4005229495329012,0.09794261871288024,1.4019971317869697,0.8230445211552637,1.8110055500598972,3.0453395989106125
122,Pattandur Agrahara Kunte,12.980070083643056,77.73830432096298,3.542872297399183,2.9210506783992796,0.9423835131456961,2.027096112956627,5.033045144115772,0.9427950012900159,4.138679090528799,0.10707556667951194,0.5950577406176399,2.145421002441606,3.1720238127799427,3.0222812930095153
8,Anchepalya Lake,13.050783425012762,77.47953064137124,21.46932714149624,18.241460349404324,13.659200561708937,4.808116094689464,22.51718489215825,13.672510057067873,9.077068841183731,0.6481801183772866,1.6166048729880338,5.683500173687402,8.986117467314275,3.0190984286809543
150,Varthur Lake,12.94721129204019,77.73629477017032,154.43985890591773,87.93607574267519,11.292367554717218,79.40971098284052,102.45549448821127,11.319060795732385,93.91984153486068,4.614320634530758,6.148539908614313,33.49546967300672,19.14780754322525,2.987778328224016
140,Subedharana Lake,12.859897951377215,77.61652482974566,3.478791661783854,3.0250880524659,1.878671233024348,2.1658781066600326,5.021918557400673,1.8921490642896666,4.150484826159508,0.09934803714926722,0.6828325509449078,2.043368192382015,3.3143348083640713,2.8558202619792286
123,Pattandur Agrahara Lake,12.976570169492676,77.74581432892995,4.518958124470431,1.956062654554579,0.0,1.956062654554579,3.334847279676051,0.015541853649164316,3.3193054260268866,0.121649794118046,0.8480000769262377,3.8957615008938866,3.420898686058693,2.691987638905194
4,Allalasandra Lake,13.091179583935364,77.58723823075299,13.948384854359341,13.405725105688555,12.030288524179396,1.809916261396222,17.931255583826204,12.386823225430755,6.072076467994241,0.366101617689943,2.2973711283869522,1.8461116620237072,4.91547462428922,2.6246882453599913
36,Chudahalli Lake,12.838923505762915,77.53328950346743,50.624026579206905,41.00561535746706,33.472318081292045,7.722008609518412,43.30942248346317,33.51036115341187,10.002575619652943,1.2741790243724747,0.18433319471321852,10.835239015920314,14.17874884431478,2.516945234253305
6,Ambalipura Upper Lake,12.913065011240976,77.66311421625305,3.4347974712147415,2.187649444932626,0.32935234253677664,1.9934904234767739,3.2850076338061167,0.4025719235064937,3.0180722898131727,0.08479496491974471,0.5936780851261914,1.6565520648746865,2.4458662906990796,2.468703486315202
46,Doddanekundi Lake,12.97538679399143,77.68804390617512,38.04355931065581,29.700742441587767,3.0462406734466554,26.91602310692183,33.57048983661676,3.0462406734466554,30.785770501950825,0.8739820101474938,2.355742195710325,8.696864123713171,5.479910631694421,2.297319246631836
71,Hulimavu Lake,12.870360310792742,77.60423495967207,41.09662930671246,30.589088817324665,6.758721227010091,24.119450859942457,35.19341557570814,6.7674231550702855,28.715075690265735,0.8914722650076669,2.719622748102425,9.333764207807052,6.475062251864666,2.16921017622742
65,Herohalli Kere,12.98901708788825,77.49011358408788,9.856256515221688,8.83433470240774,6.9871989202801075,2.12489934449788,11.822814065710332,7.0247885640816286,5.080517842988157,0.19205027943629846,1.8449812867971176,2.290615129240448,3.9462361799845964,1.9485113758930903
21,Bellandur Lake,12.934814572221793,77.66379709908344,315.40890498445964,177.4898502433498,43.61569722213496,143.10409591799177,199.28639936107467,43.622009739884525,164.89493402731804,5.618195471696044,4.2005326831697944,51.48890550028485,34.97948524673864,1.7812418682259004
89,Kengeri Lake,12.916559979018045,77.48804556616695,9.77527636604458,6.071784809496511,0.012917671585083,6.0685553874994405,7.911821673903122,0.05995308727887715,7.861556836212258,0.16996212711209555,3.7044827737710992,5.514667322660455,2.5722612037214887,1.7386938307184474
103,Madiwala Lake,12.906492240214549,77.6163313324215,82.73265795340143,70.44516221600448,53.63967759090698,17.674768616727924,81.91275328776344,53.74813924379087,29.04789280704423,1.390967899782268,3.927595450085409,20.25012087013292,15.349242027919013,1.6812803241081906
43,Doddabommasandra Kere,13.064915240036932,77.56320714849547,33.54657069409537,32.00921503400115,11.019804748796448,21.625261748938957,38.70909165559009,11.16422693639568,28.22264227822049,0.5240576927105275,2.0390009456734255,13.811004684408843,9.660909743330212,1.5621796263150332
66,Hoodi Lake,12.98694936920202,77.72290002806685,8.80726070838778,6.939469837701335,3.9870900779245417,3.6666409765395613,9.09840437445946,4.016266984176636,5.802095992425158,0.12282857840045602,2.5527201134092046,3.2380571308953776,3.3857075048992673,1.3946286191287338
84,Kammagondanahalli Lake,13.068488717827709,77.52410798525513,7.456641703571987,3.625920644540724,0.7289281834720787,2.9292355749915635,5.458322623174332,0.7294091417948404,4.761188237238866,0.10245032852621637,0.8641471747833451,2.980059724888522,3.64023199021333,1.373947315681524
49,Dore Kere,12.902693608493903,77.55080031154503,8.915712450459797,7.973703586093677,6.131966675561144,4.4923366934443445,10.558047784690109,6.136190443166097,7.073337342846441,0.10367546540802597,1.0164345763975653,3.988998738706501,3.8760242121503237,1.162839941105091
26,Byrasandra Melina Kere,12.979184836554726,77.65546759551191,4.0550177963316685,3.6345003727931604,0.4778346187591553,3.229309491699817,6.404036602944767,0.5988063375116486,5.87787400309893,0.04681494890848792,0.4664520348427965,2.766941569219851,3.9264305727595894,1.1544942897868067
149,Uttarahalli Lake,12.908191284483792,77.54164248615375,3.796415229046391,3.489106189102971,2.370957133980545,2.133980723879945,4.9420351581668225,2.4131940830908882,3.557438803932339,0.0437186012048659,1.1264829282643432,2.3007622635087155,1.8028616678429898,1.1515758568866405
69,Hosakerahalli Lake,12.926506532686464,77.53406006009116,14.96639107261808,9.294542677701566,0.022604814910888667,9.275167122408801,11.550742423316606,0.025834061940511032,11.528137620994217,0.17108112571716308,2.685290167887071,5.864265725168962,3.4597035590676715,1.14310206707191
10,Arekere lake,12.882917068993908,77.59856251865409,7.510894383568853,5.220696991256514,2.1405424371372797,3.208359435806773,7.362398845752892,2.158205202404845,5.333386473243066,0.08455164518468518,2.3729091393180304,3.351593141627592,2.609298096082601,1.125720065637641
83,Kalkere Lake,13.04732105033264,77.66433496955227,48.58433546233234,43.088372383439314,38.82162154685375,24.613703224709216,49.521727007859674,38.87656926574707,31.015457492885716,0.516176928796706,1.282253480167763,10.923030698611685,10.630366046675642,1.0624348854105463
75,Jakkur Lake,13.08676197599291,77.61032801732185,49.63010447345808,44.017478869632875,37.62514757572996,22.93112185623418,52.026239236060746,37.656198814151246,30.932257090610676,0.5103781525575724,1.7876137124748481,13.618067757596291,15.811068079632525,1.028364050352785
15,BEL Lake,13.05633656442575,77.56435145747977,5.780303236975574,0.8201344810475867,0.006455267588297516,0.8136792134592893,2.301612110869464,0.008657652566947166,2.2929544583025168,0.058470814844767245,0.6465425910116956,3.6834459133003583,4.112528009662007,1.0115527239252746
151,Vasanthapura Lake,12.891151232313254,77.55654516478079,1.8108462402672865,1.030178747891694,0.0,1.030178747891694,2.0082950366759458,0.002729427509681833,2.0055656091662635,0.012171624966789668,1.2480972403756934,1.48730419492734,1.3678412876887105,0.6721512128491427
30,Chikka Beguru Lake,12.88528076216912,77.63646809113118,9.830310219391468,5.515735648249209,0.0,5.515735648249209,6.925472784666673,0.0100883139546712,6.915384470712002,0.061081358145420796,3.167801586966919,5.989896888313544,2.042227236275766,0.6213573812241499
161,Yellamallappa Chetty Lake,13.0256978741721,77.72832072308441,137.53985920500804,116.33843951534347,80.27268836879007,37.92980510618872,128.95189257256348,80.60182708889182,50.37613492282147,0.7975968874369105,6.901925640007968,26.743596472051788,21.324130752524574,0.5799023585214407
132,Seegehalli Lake,13.017299233850064,77.71306597395127,7.764172207243678,7.007776987591915,5.582003499394834,5.340064342602002,10.077843226490396,5.68953167462966,8.350834272706274,0.0432507541142881,1.5377031138196957,4.598291375505037,3.802249524797924,0.5570555747583341
131,Saul Kere,12.9184909204776,77.68019584780986,16.636939759192373,14.26335148795035,3.8257095521001876,11.049253835869584,18.696911217645386,3.988907682420818,15.35064929353552,0.09099248361525192,1.1417071477194394,6.927628895458146,6.210069327152229,0.5469304146814382
126,Rachenahalli Lake,13.062687176080775,77.6138107751643,35.803149432612415,34.35527444268471,30.623142358219425,14.953271175515669,41.95805369970933,30.72357535117554,22.482450400027105,0.11111001601773927,1.6555574217897304,9.883191029822155,11.082858012738194,0.31033587206306285
102,Lotus Pond,12.97720006805669,77.5964199762946,0.6497149484342688,0.2933561551107768,0.0,0.2933561551107768,1.0529524473516927,0.0,1.0529524473516927,0.0016143171946207669,0.0,0.610800416840198,2.4074079954917758,0.2484654537364529
133,Seetharampalya Lake,12.982165577171244,77.7130811596254,4.022266879365211,3.00597603712593,1.454471253458659,2.042247548585281,4.910470363241457,1.4763874198973415,3.9251295715960333,0.008495591645084934,0.5760346682574702,2.098842261466731,2.6090615324162503,0.21121402184097982
88,Kenchanahalli Lake,12.925820503960267,77.5086028918082,1.5453444912689804,0.9728371512219796,0.0,0.9728371512219796,2.535473352343491,1.2663900337967217e-05,2.535460688443153,0.003191299175686283,0.24935722834169471,1.3373278173558851,2.276605689090903,0.20651053494652863
105,Mallasandra Lake,13.05811650496105,77.51829399546942,4.4195419083599035,1.4023952121171142,0.0,1.4023952121171142,2.491978124482897,0.04256645095825192,2.449411673524645,0.007227313257354484,0.9665109132514903,3.3466856089024763,2.6165116477911448,0.16353082304035776
87,Kempambudhi Kere,12.951775134929935,77.56030464643523,7.058608855139045,6.45636455419553,4.977343562665453,4.129074412234438,10.360913225346485,5.011507265233059,8.014907756708682,0.0032859344841452164,0.37462906300862625,3.1185454306379334,5.767274512815789,0.04655215427828785
154,Vidyaranyapura Kere,13.07620395182488,77.55462755408443,1.8493621418133899,1.5847110641534343,0.0,1.5847110641534343,2.607011605677885,0.005758646567849533,2.601252959110036,0.0,0.5929379804299549,1.7465797112294112,1.808053402867536,0.0
