,name,lat,lon,year,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha
306,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2020,33.54657069409537,30.715287166451827,0.0484128608703613,30.68623945908488,36.26248166091921,0.0580952590942382,36.223751555328384,0.0712716240677178,3.282618998517804,18.714437633505415,7.697510822107649
101,Agara Lake,12.920763885081588,77.64136384676314,2025,26.72469894477696,24.019413403445967,21.3491592782503,2.922143498212029,29.70234592197792,21.550177553139484,8.404057741854798,8.61434072856529,2.29963701711019,3.055306165176092,6.905827930255963
100,Agara Lake,12.920763885081588,77.64136384676314,2024,26.72469894477696,24.139736440561325,19.655457694854736,4.73590215001125,29.7527661401846,19.666931389052447,10.337724101260315,3.1285182632476207,2.637004169311524,3.6895466053173593,6.695924412090824
99,Agara Lake,12.920763885081588,77.64136384676314,2023,26.72469894477696,24.153604504394533,21.908180173324883,2.3595154652973243,27.923506701815732,21.991383602330824,6.058067929807178,4.170190599107928,1.961049553940718,2.746126656733494,6.644856043901629
98,Agara Lake,12.920763885081588,77.64136384676314,2022,26.72469894477696,24.93058073073144,21.17140929027782,4.002322803661867,31.70632370196772,21.26521245956421,10.702688976015578,3.2157012742435227,1.8770473637868856,3.964673306044034,7.4825123400968705
97,Agara Lake,12.920763885081588,77.64136384676314,2021,26.72469894477696,24.254742228839355,19.07416058451634,5.44975781226663,30.973236490083583,19.095094361877443,12.159095925355796,5.393520934421312,1.5496273958752202,5.865165376308666,8.429818174342731
96,Agara Lake,12.920763885081588,77.64136384676314,2020,26.72469894477696,15.54334076499191,8.399474070739746,7.2988744243547075,19.42578056456024,8.399474070739746,11.18131422392303,1.716098866816502,2.164758039230647,7.660721467243276,5.133792791074867
479,Kogilu Lake,13.110236255646962,77.61904586051043,2025,24.117815672179574,18.457946300856644,10.556891992232378,8.528863588194008,22.41823787431904,10.571470054626465,12.47601972246357,3.3191662773521284,1.5305974062003338,5.6257611712197715,7.607531236964202
478,Kogilu Lake,13.110236255646962,77.61904586051043,2024,24.117815672179574,16.858250020575433,6.275008232780905,11.466015979742911,20.88569934781243,6.29254753112793,15.49346530697991,1.5932434818671732,2.311286995287129,4.8727824145747185,5.160979345559514
477,Kogilu Lake,13.110236255646962,77.61904586051043,2023,24.117815672179574,18.202391452044317,0.1452118339538574,18.183029722613167,22.8209037863219,0.1452118339538574,22.80154205689075,1.34059602714389,1.2655699802144371,8.26717851935593,7.626853163126028
476,Kogilu Lake,13.110236255646962,77.61904586051043,2022,24.117815672179574,21.10924963068943,3.1365944091796876,18.28244281001072,25.603431984549132,3.1365944091796876,22.77662516387042,1.0352493024968166,1.8376492805959668,8.388137982204665,6.466487436532414
475,Kogilu Lake,13.110236255646962,77.61904586051043,2021,24.117815672179574,10.089800916819858,1.5683030036926269,8.5311787564805,12.230789371355842,1.5683030036926269,10.672167211016486,1.0063586966600608,2.5982981274832944,7.226634677533914,4.697517932882872
474,Kogilu Lake,13.110236255646962,77.61904586051043,2020,24.117815672179574,5.883039066428392,0.2420226669311523,5.650697298545091,6.886467968809836,0.2420226669311523,6.654126200926536,1.1268569051226454,4.576639778194052,4.005130652163636,2.399670063509473
167,Attur Lake,13.111343332824775,77.5628320143328,2025,22.506600180840596,20.91291569056792,9.145269322892732,12.329132493621216,25.39465984570372,9.395869420629763,16.56995728069529,2.2696669673336247,1.4818862883264878,7.152504862569172,6.786629858051372
