name,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,year,lat,lon,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha,flow_accumulation_km2,flow_direction_code,encroachment_pct,sar_flood_freq_pct
Agrahara Lake,0.4349598612411549,60.82999871019274,5.019999980926514,2023,13.089486907464831,77.62484842909419,4.2667081689094095,2.9843307701499793,2.956500827762379,0.0278299423875995,3.869573443636427,3.0593918579101564,0.8101815857262704,2.451651247929592,0.8825807929603727,0.0602539810509775,2.290673381473316,2.7988803386688232,32,45.77501113976664,36.1084884275784
Agrahara Lake,0.5822959677047997,83.36999793257564,4.539999961853027,2024,13.089486907464831,77.62484842909419,4.2667081689094095,2.0864834725652956,2.0451372962353274,0.041346176329968,2.7171179233087273,2.091229398345947,0.6258885249627804,1.8340401400756836,1.616980616479014,0.0113521801009832,1.3058043584397256,2.7988803386688232,32,45.77501113976664,36.1084884275784
Agrahara Lake,0.6264378578335815,101.86999773513526,4.84499979019165,2025,13.089486907464831,77.62484842909419,4.2667081689094095,1.355768292568431,1.1672235542028089,0.1885447383656221,2.0456687883713665,1.1811574699401854,0.8645113184311811,2.3767424023527264,1.2726189824003329,0.1798882373525582,1.7500572743344769,2.7988803386688232,32,45.77501113976664,36.1084884275784
Akshaynagar Lake,0.9467213996233012,66.52499807905406,6.309999942779541,2020,12.871746433650207,77.6142692467821,1.1875241815095785,0.7728729758139219,0.3875956558227539,0.3852773199911679,2.2151463803459612,0.3875956558227539,1.8275507245232072,0.4994283526252298,0.3031217811434876,0.4429225988021552,1.7466117368600884,0.1584077477455139,1,19.053796568411904,7.429797718050908
Akshaynagar Lake,0.9490719261105084,78.96499759331346,5.670000076293945,2021,12.871746433650207,77.6142692467821,1.1875241815095785,1.0124602575055288,0.4457349822998047,0.5861050611249139,2.8534627355448405,0.4743486800698672,2.398493841394162,0.1337964795580097,0.1141884145220588,0.6396463965113023,2.433300605019962,0.1584077477455139,1,19.053796568411904,7.429797718050908
Akshaynagar Lake,0.9537729790849232,111.43999750632791,8.09999942779541,2022,12.871746433650207,77.6142692467821,1.1875241815095785,0.9818326238953832,0.2713169036865234,0.7298955023133522,2.7157145162634753,0.2902406867532169,2.4448536116147506,0.201625674199123,0.258624331551346,0.7305414248926501,2.385345399654613,0.1584077477455139,1,19.053796568411904,7.429797718050908
Akshaynagar Lake,0.9381028025035412,63.59999836515635,4.654999732971191,2023,12.871746433650207,77.6142692467821,1.1875241815095785,0.7520872785351324,0.4493069717467065,0.3027803067884259,2.116309309740253,0.4743486945657169,1.6419606151745367,0.2806268413618499,0.1696296041840197,0.4017690720801259,2.346433670429902,0.1584077477455139,1,19.053796568411904,7.429797718050908
Akshaynagar Lake,0.9506389437686468,96.47499763779342,7.039999961853027,2024,12.871746433650207,77.6142692467821,1.1875241815095785,0.8039186382308662,0.4554248634338378,0.3484937747970282,2.061324615678974,0.4554248634338378,1.6058997522451364,0.009689884185791,0.4523455841034535,0.4001351030925675,1.8297167723352763,0.1584077477455139,1,19.053796568411904,7.429797718050908
Akshaynagar Lake,0.937319293674472,99.87499761022627,8.489999771118164,2025,12.871746433650207,77.6142692467821,1.1875241815095785,0.8680998456708121,0.4166653160095215,0.4514345296612908,2.454505669421027,0.4166653160095215,2.037840353411506,0.2324434185431985,0.2781180294979321,0.5398974501426547,2.3171747087575874,0.1584077477455139,1,19.053796568411904,7.429797718050908
Allalasandra Lake,0.1833243286386129,79.80999792739749,9.220000267028809,2020,13.091179583935364,77.58723823075299,13.948384854359343,13.403750500616937,12.171044165272432,1.57273716199688,17.620690797783347,12.57470838083903,5.501014925794414,0.5622510702694165,2.82070827663646,1.5825324944290475,4.3541891561680215,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Allalasandra Lake,0.1862651800734292,58.779998514801264,8.269999504089355,2021,13.091179583935364,77.58723823075299,13.948384854359343,13.149942829628737,11.885230174129708,1.536631065730676,17.01246249033311,12.176550435387105,5.16508456013399,0.8268040165411258,2.3225050981618836,1.3576183127668802,4.764423849592024,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Allalasandra Lake,0.1957661562641977,117.69999729841948,9.09000015258789,2022,13.091179583935364,77.58723823075299,13.948384854359343,13.47182539034974,12.106159200370636,1.960910192951876,18.409380216962028,12.471325291212494,6.683533944151635,0.2226751586914062,2.2692752598691457,1.94188998865165,5.163873252204448,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Allalasandra Lake,0.1837203305541571,58.109998618252575,4.605000019073486,2023,13.091179583935364,77.58723823075299,13.948384854359343,13.53971022809795,12.23209522691016,1.7830736896529855,18.332953017916218,12.63944247332704,6.255040213015687,0.1025102991440716,1.9421148610014076,1.8549828525917205,5.229025200102564,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Allalasandra Lake,0.1762454106754749,76.2749980604276,6.420000076293945,2024,13.091179583935364,77.58723823075299,13.948384854359343,13.418329924965647,12.068457160979625,1.847997201176064,17.841999687257655,12.410994578920253,6.011897321777343,0.2391913595760569,2.6235832184825223,1.6745265090972306,4.133791316109451,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Allalasandra Lake,0.1795024496862682,97.92499818746,6.605000019073486,2025,13.091179583935364,77.58723823075299,13.948384854359343,13.45079176047232,11.718745217413808,2.15814825686885,18.37004729270486,12.047918192898615,6.815887843092374,0.2625409351573271,1.8254031207454908,2.642909231480619,5.817855089407527,0.0083300024271011,32,2.6478248945633753,67.95580580376054
Ambalipura Lower Lake,0.6428128206230915,76.81999846175313,7.144999980926514,2020,12.916994280641036,77.66490178165023,2.194087861926509,1.642127462116316,0.6200429122924804,1.0705254510079178,2.444042737049776,0.6684835990905762,1.8240000391432816,0.0678171417236328,0.658758919285793,1.358321654594272,1.92293156435499,0.0833573639392852,1,11.924663336973062,8.564986008701156
Ambalipura Lower Lake,0.6090594646400727,63.28999811597168,5.569999694824219,2021,12.916994280641036,77.66490178165023,2.194087861926509,1.67985457260431,0.5716021461486817,1.1566933108550426,2.5622385187635235,0.6103547012329101,2.000324701930028,0.3709998915907916,0.5811394664988798,1.309082900582108,1.9962955802857645,0.0833573639392852,1,11.924663336973062,8.564986008701156
Ambalipura Lower Lake,0.6248548556543321,97.71999745536596,8.40999984741211,2022,12.916994280641036,77.66490178165023,2.194087861926509,1.7595638610301296,0.6491076644897461,1.1782734572825713,2.600345854872161,0.6781720809936523,1.9899910346206968,0.2258294057479559,0.6698910840322457,1.1936226555708345,2.04086138137219,0.0833573639392852,1,11.924663336973062,8.564986008701156
