system:index,impervious_fraction,max_3day_rain_mm,name,peak_30min_intensity_mm,.geo
78,0.0016327683095630496,60.35999889485538,Gantiganahalli Lake,6.355000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.57742306465795,13.14003668875971],[77.57690684817078,13.139965057271974],[77.5764317233609,13.139755864794854],[77.57603551074435,13.139425763371209],[77.57574974898158,13.139001029497638],[77.57559718435746,13.138515472383247],[77.57558996028683,13.138007742614043],[77.57572865092622,13.13751825549149],[77.57600221574545,13.137085973970828],[77.57638887858951,13.136745307278428],[77.57685786118384,13.136523372056772],[77.57737183305763,13.136437834012721],[77.57788988287953,13.136495501832336],[77.57837077474078,13.136691785253834],[77.57877623026604,13.137011060422285],[77.57907397537973,13.137427913453152],[77.5792403092648,13.137909163246814],[77.5792619910433,13.138416502578755],[77.57913729396886,13.13890954727378],[77.57887614314937,13.139349050775243],[77.57849932575154,13.139700028232998],[77.5780368364793,13.139934541413401],[77.57752548998327,13.140033922716277],[77.57742306465795,13.14003668875971]]]}"
79,0.9997020326289627,70.91499849408865,Bheemanakatte Lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.52870815699806,12.916929858220476],[77.52819240542495,12.916858226741784],[77.52771770850636,12.91664903428898],[77.52732185268749,12.916318932897338],[77.52703634822514,12.915894199053461],[77.52688392092959,12.915408641957196],[77.52687670329776,12.914900912188891],[77.5270152689899,12.914411425049728],[77.52728858743558,12.913979143500132],[77.52767490209838,12.913638476775503],[77.52814346241743,12.913416541528383],[77.52865697152495,12.913331003473576],[77.52917455491044,12.9133886713005],[77.52965501377767,12.913584954745094],[77.53006010420629,12.913904229945215],[77.53035758117893,12.914321083006449],[77.53052376522828,12.914802332819697],[77.53054542741621,12.91530967215433],[77.53042084257198,12.915802716834312],[77.53015992688431,12.916242220307689],[77.52978344881153,12.916593197733087],[77.52932137604657,12.916827710886956],[77.52881049007674,12.916927092177398],[77.52870815699806,12.916929858220476]]]}"
80,0.0,60.35999889485538,Yelahanka Lake,6.355000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.59347334803519,13.115339523015425],[77.592957183439,13.115267891528688],[77.59248210638782,13.115058699054263],[77.59208593359497,13.114728597634167],[77.59180020055061,13.114303863763883],[77.59164765125435,13.1138183066515],[77.59164042790245,13.113310576882398],[77.59177910459599,13.112821089758],[77.59205264191644,13.112388808234135],[77.5924392658985,13.112048141538166],[77.59290820136088,13.111826206313685],[77.59342212158332,13.111740668268446],[77.59394011934424,13.111798336088869],[77.59442096287715,13.111994619512927],[77.59482637765242,13.112313894684885],[77.59512409283778,13.11273074771912],[77.5952904099991,13.11321199751495],[77.59531208959105,13.113719336847188],[77.59518740504313,13.114212381540549],[77.59492628046773,13.114651885038898],[77.5945495009434,13.115002862493068],[77.59408705815927,13.115237375670532],[77.59357576306448,13.11533675697203],[77.59347334803519,13.115339523015425]]]}"
81,0.350477535853576,70.4099979000166,Mahadevapura Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.6924113575015,12.989232846541757],[77.69189545621053,12.989161215060138],[77.69142062149668,12.98895202259946],[77.6910246507771,12.988621921197451],[77.69073906345551,12.988197187343957],[77.6905865919357,12.987711630241822],[77.69057937223047,12.987203900473226],[77.69071797815987,12.986714413339442],[77.69099137594604,12.986282131799218],[77.69137780273476,12.985941465085023],[77.6918464990404,12.98571952984615],[77.6923601571739,12.985633991794831],[77.69287789076729,12.985691659619386],[77.69335848907289,12.9858879430565],[77.69376369707473,12.986207218246363],[77.69406126039773,12.986624071297765],[77.69422749269923,12.987105321104668],[77.69424916119608,12.987612660438428],[77.6941245402101,12.988105705123283],[77.69386354880223,12.988545208605757],[77.69348696145552,12.988896186041634],[77.69302475456134,12.989130699204098],[77.69251372028668,12.989230080498563],[77.6924113575015,12.989232846541757]]]}"
82,0.9091224696076412,70.2199983606115,ISRO Layout Lake,5.464999675750732,"{""type"":""Polygon"",""coordinates"":[[[77.55454299205834,12.899652754050798],[77.55402727612653,12.899581122572807],[77.55355261201099,12.89937193012189],[77.55315678354498,12.899041828732718],[77.55287129880779,12.89861709489114],[77.55271888204008,12.898131537796276],[77.55271166490184,12.89762380802804],[77.55285022101522,12.897134320887591],[77.55312352057337,12.896702039335759],[77.5535098085439,12.896361372608638],[77.55397833649049,12.896139437359546],[77.55449181012142,12.896053899303906],[77.55500935774899,12.896111567131396],[77.55548978342205,12.896307850577774],[77.55589484586162,12.89662712578035],[77.55619230227802,12.897043978843932],[77.55635847484062,12.897525228658695],[77.55638013552665,12.898032567993535],[77.55625555928617,12.898525612672353],[77.55599466162417,12.89896511614356],[77.55561820956474,12.899316093566457],[77.55515616873011,12.899550606718268],[77.5546453180652,12.899649988007749],[77.55454299205834,12.899652754050798]]]}"
83,0.9825162796412334,70.91499849408865,Nagarbhavi Thorai,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.51466053851422,12.956574506802411],[77.51414470496138,12.956502875322112],[77.51366993259143,12.956293682864999],[77.51327401385738,12.95596358146767],[77.51298846402452,12.95553884761852],[77.51283601251347,12.955053290519036],[77.51282879374635,12.954545560750573],[77.51296738147087,12.954056073614357],[77.51324074336033,12.953623792069902],[77.51362711941896,12.953283125350994],[77.514095754199,12.953061190108391],[77.51460934490736,12.952975652055496],[77.51512701054088,12.953033319881124],[77.51560754575915,12.953229603321615],[77.51601270056632,12.953548878516115],[77.5163102248211,12.953965731571959],[77.51647643529147,12.954446981381727],[77.51649810093393,12.95495432071588],[77.51637349629988,12.955447365398534],[77.51611253915077,12.955886868876902],[77.5157360012438,12.956237846308044],[77.51527385503486,12.956472359466623],[77.51476288785902,12.956571740759273],[77.51466053851422,12.956574506802411]]]}"
84,0.3827986314580378,70.4099979000166,Kaggadasapura Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.67081485026253,12.983150206272269],[77.67029896160189,12.983078574790893],[77.66982413851257,12.98286938233088],[77.66942817748611,12.982539280929746],[77.6691425971546,12.982114547077057],[77.6689901293656,12.981628989975418],[77.66898290983528,12.981121260206846],[77.66912151237024,12.98063177307261],[77.66939490346317,12.980199491531595],[77.66978132079286,12.979858824816526],[77.67025000562654,12.979636889576959],[77.67076365118807,12.979551351525345],[77.67128137210979,12.979609019350098],[77.67176195865224,12.979805302787842],[77.67216715673548,12.98012457797857],[77.67246471277389,12.980541431030797],[77.67263094100481,12.981022680838237],[77.67265260896944,12.98153002017207],[77.6725279910324,12.982023064856513],[77.67226700601236,12.98246256833822],[77.6718904278841,12.982813545773217],[77.67142823230517,12.983048058934957],[77.67091721054165,12.983147440229086],[77.67081485026253,12.983150206272269]]]}"
85,0.3637891205780073,62.49999810196459,Hosakere,5.815000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.48125017978349,12.928577240848911],[77.4807344041535,12.928505609369745],[77.48025968509377,12.928296416915677],[77.47986381081249,12.927966315522363],[77.47957829303621,12.927541581676937],[77.47942585863464,12.927056024579727],[77.47941864066966,12.926548294811374],[77.47955721282719,12.926058807673076],[77.4798305440214,12.925626526124992],[77.48021687670077,12.925285859402043],[77.48068545887033,12.92506392415625],[77.48119899192352,12.924978386102003],[77.48171659944462,12.925036053928546],[77.482197080717,12.925232337371936],[77.48260219003744,12.925551612570407],[77.482899680885,12.925968465630056],[77.48306587268756,12.926449715442285],[77.48308753588923,12.926957054776773],[77.48296294523769,12.927450099457541],[77.4827020173832,12.927889602932387],[77.48232552175213,12.928240580359473],[77.4818634274351,12.928475093514724],[77.48135251763544,12.928574474805812],[77.48125017978349,12.928577240848911]]]}"
86,0.4430148357742163,63.59999836515635,Haralur Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.66280255958233,12.898428077733097],[77.66228684617495,12.898356446255155],[77.66181218438282,12.898147253804371],[77.6614163578542,12.897817152415374],[77.66113087451411,12.897392418573961],[77.6609784584921,12.896906861479197],[77.6609712413888,12.896399131710963],[77.66110979682374,12.895909644570423],[77.66138309504409,12.895477363018433],[77.66176938112403,12.895136696291134],[77.6622379067777,12.894914761041901],[77.66275137789586,12.894829222986203],[77.66326892299074,12.894886890813734],[77.66374934631268,12.895083174260241],[77.66415440676981,12.895402449462985],[77.66445186173023,12.89581930252674],[77.66461803347923,12.896300552341607],[77.66463969405889,12.896807891676461],[77.66451511842781,12.8973009363552],[77.66425422204254,12.897740439826253],[77.66387777182563,12.898091417248969],[77.66341573325258,12.89832593040064],[77.6629048850883,12.898425311690048],[77.66280255958233,12.898428077733097]]]}"
87,1.0,70.91499849408865,Chikkalasandra lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.55313827002516,12.9170887708689],[77.55262251812398,12.9170171393902],[77.55214782090346,12.916807946937384],[77.55175196483282,12.916477845545717],[77.5514664601889,12.916053111701821],[77.55131403279644,12.915567554605541],[77.55130681516007,12.915059824837236],[77.55144538094038,12.914570337698084],[77.5517186995599,12.914138056148508],[77.55210501446841,12.9137973894239],[77.55257357508543,12.913575454176797],[77.55308708451949,12.913489916122],[77.55360466823413,12.913547583948917],[77.5540851274069,12.913743867393494],[77.55449021809315,12.914063142593594],[77.55478769525502,12.914479995654807],[77.55495387941009,12.914961245468039],[77.55497554161184,12.915468584802671],[77.55485095668841,12.915961629482666],[77.55459004083482,12.916401132956064],[77.55421356252259,12.916752110381486],[77.55375148946374,12.916986623535372],[77.55324060316893,12.91708600482582],[77.55313827002516,12.9170887708689]]]}"
88,0.6042640922749815,70.2199983606115,Subrayana Lake,5.464999675750732,"{""type"":""Polygon"",""coordinates"":[[[77.58491711006387,12.865421066855815],[77.58440146459631,12.865349435379207],[77.5839268653337,12.865140242932018],[77.58353109094531,12.864810141547753],[77.58324564520552,12.864385407710726],[77.58309324925179,12.863899850618639],[77.58308603308932,12.86339212085054],[77.58322457026514,12.862902633707545],[77.58349783248191,12.862470352151279],[77.58388406768077,12.862129685419216],[77.58435253162577,12.861907750166225],[77.58486593511815,12.861822212108937],[77.58538341205093,12.861879879937545],[77.58586377209782,12.862076163387464],[77.58626877920194,12.862395438594891],[77.58656619497783,12.862812291663131],[77.58673234483068,12.863293541480893],[77.5867540025474,12.863800880816145],[77.58662944331687,12.86429392549266],[77.5863685812923,12.864733428959562],[77.58599218066229,12.865084406377498],[77.58553020295514,12.865318919525244],[77.58501942208945,12.86541830081282],[77.58491711006387,12.865421066855815]]]}"
89,0.5458474269332533,60.35999889485538,Puttenahalli Lake,6.355000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.57641471117208,13.113210803962335],[77.57589855104354,13.113139172475686],[77.57542347810427,13.112929980001494],[77.5750273087401,13.112599878581701],[77.5747415781683,13.112175144711701],[77.57458903019173,13.111689587599495],[77.57458180690169,13.111181857830397],[77.57472048239454,13.110692370705845],[77.57499401734744,13.110260089181702],[77.5753806379836,13.109919422485424],[77.57584956938807,13.109697487260702],[77.57636348516348,13.109611949215358],[77.5768814784421,13.109669617035852],[77.5773623178141,13.10986590046013],[77.57776772908093,13.110185175632392],[77.57806544168955,13.110602028666914],[77.57823175741099,13.111083278462933],[77.57825343681469,13.111590617795194],[77.57812875334528,13.112083662488415],[77.5778676310294,13.112523165986492],[77.57749085476586,13.112874143440358],[77.57702841598423,13.113108656617568],[77.57651712531491,13.113208037918946],[77.57641471117208,13.113210803962335]]]}"
90,0.6030298844223418,58.109998618252575,Singapura Kere,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.53518207283888,13.084262580161875],[77.5346659733871,13.084190948676401],[77.53419095629269,13.083981756205366],[77.53379483349485,13.083651654789726],[77.53350913650381,13.083226920923583],[77.5333566064503,13.082741363813726],[77.53334938400063,13.082233634044748],[77.53348804318641,13.08174414691804],[77.53376154598465,13.081311865390141],[77.53414812117903,13.080971198689676],[77.53461699747155,13.080749263461648],[77.53513085285044,13.080663725414912],[77.53564878525354,13.080721393236354],[77.53612956811465,13.080917676663628],[77.53653493173202,13.081236951840003],[77.53683260934507,13.081653804878467],[77.53699890551121,13.082135054677028],[77.53702058235815,13.08264239400964],[77.53689591353614,13.083135438700905],[77.5366348219078,13.083574942195341],[77.53625808993019,13.083925919645],[77.53579570550767,13.084160432818766],[77.53528447494244,13.084259814118532],[77.53518207283888,13.084262580161875]]]}"
91,0.1791859400819464,70.4099979000166,Lal Bahadur Shastri Nagar Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.67691153377919,12.969824548388823],[77.67639567276619,12.969752916907987],[77.67592087512283,12.969543724449426],[77.67552493531451,12.9692136230502],[77.67523937028423,12.96878888919929],[77.67508691066189,12.968303332098728],[77.67507969151448,12.967795602330211],[77.67521828661901,12.967306115194985],[77.67549166306054,12.966873833652244],[77.67587805968448,12.96653316693525],[77.6763467194062,12.966311231694158],[77.67686033744783,12.966225693641903],[77.67737803063139,12.966283361467095],[77.67785859142444,12.966479644906219],[77.67826376779603,12.966798920098837],[77.67856130788856,12.967215773152875],[77.67872752720898,12.967697022961483],[77.67874919400859,12.968204362295477],[77.67862458274567,12.968697406979025],[77.67836361170852,12.969136910459056],[77.67798705375932,12.969487887892122],[77.67752488294937,12.969722401052275],[77.67701388857255,12.969821782345662],[77.67691153377919,12.969824548388823]]]}"
92,0.6765022991789308,70.91499849408865,Yediyur Lake,5.704999923706055,"{""type"":""Polygon"",""coordinates"":[[[77.5766528097287,12.935424025271878],[77.57613701994615,12.935352393792435],[77.57566228786088,12.93514320133762],[77.57526640271826,12.934813099943325],[77.57498087710944,12.93438836609699],[77.57482843852745,12.933902808999225],[77.57482122036647,12.933395079230843],[77.57495979632755,12.932905592093054],[77.57523313502168,12.93247331054586],[77.5756194783001,12.932132643823897],[77.57608807332423,12.931910708578883],[77.57660162046459,12.931825170524968],[77.57711924218457,12.931882838351287],[77.5775997366378,12.932079121793969],[77.57800485707222,12.932398396991466],[77.5783023560823,12.932815250050187],[77.57846855244607,12.933296499861813],[77.5784902162441,12.93380383919622],[77.57836562217616,12.934296883877447],[77.57810468716399,12.934736387353153],[77.57772818120344,12.93508736478123],[77.57726607420742,12.9353218779373],[77.57675515038876,12.93542125922877],[77.5766528097287,12.935424025271878]]]}"
93,0.7744831906452289,60.82999871019274,Chelekere,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.64510807725,13.028394476506168],[77.64459209448759,13.028322845022958],[77.64411718479015,13.028113652558016],[77.64372115154545,13.027783551150389],[77.64343551913461,13.027358817291685],[77.64328302354939,13.026873260186367],[77.64327580271583,13.026365530417616],[77.64341443054097,13.025876043286745],[77.6436878715016,13.0254437617516],[77.6440743593055,13.025103095043063],[77.64454312961054,13.024881159808658],[77.64505686883909,13.024795621759225],[77.64557468417065,13.024853289582499],[77.646055358354,13.02504957301556],[77.64646063033528,13.025368848199863],[77.64675824064726,13.025785701245937],[77.64692449920595,13.0262669510494],[77.64694617113585,13.026774290382688],[77.64682153048268,13.027267335070185],[77.6465604978704,13.027706838557588],[77.64618385106044,13.028057815999144],[77.64572157117762,13.028292329166264],[77.64521045620046,13.028391710462913],[77.64510807725,13.028394476506168]]]}"
94,0.22975873536429187,61.955897589856505,Vengayyana Lake,5.605112860595118,"{""type"":""Polygon"",""coordinates"":[[[77.69922956789692,13.01833659229437],[77.69871360608428,13.018264960811566],[77.69823871566834,13.018055768347718],[77.69784269850149,13.017725666941535],[77.69755707768502,13.017300933084169],[77.69740458828804,13.01681537597967],[77.69739736774466,13.016307646210956],[77.69753598993945,13.015818159079338],[77.69780941979808,13.01538587754289],[77.69819589191239,13.0150452108329],[77.69866464318903,13.014823275597347],[77.69917836156458,13.014737737547428],[77.69969615587777,13.01479540537103],[77.70017681054972,13.014991688805132],[77.70058206607915,13.015310963990864],[77.70087966430826,13.015727817038304],[77.7010459161151,13.016209066842654],[77.70106758716223,13.016716406176064],[77.70094295156635,13.01720945086288],[77.70068192954946,13.017648954349019],[77.70030529803005,13.017999931789115],[77.69984303691571,13.01823444495504],[77.6993319426906,13.018333826251128],[77.69922956789692,13.01833659229437]]]}"
95,0.23931839115750692,57.074998607859015,Doddabidirakallu Kere,4.304999828338623,"{""type"":""Polygon"",""coordinates"":[[[77.4955523373924,13.04484936068292],[77.49503632031781,13.044777729199042],[77.4945613790406,13.044568536732307],[77.49416531946306,13.044238435322322],[77.4938796680626,13.043813701461426],[77.49372716234208,13.043328144354772],[77.49371994103333,13.04282041458595],[77.49385857807998,13.042330927456309],[77.49413203722376,13.041898645923295],[77.49451855072459,13.041557979217139],[77.49498735219494,13.04133604398461],[77.49550112557715,13.04125050593597],[77.49601897533326,13.041308173758706],[77.49649968147297,13.041504457190062],[77.49690498039958,13.04182373237203],[77.49720261050125,13.042240585415863],[77.4973688801183,13.042721835217884],[77.49739055349406,13.043229174550973],[77.49726590455793,13.043722219239578],[77.49700485459215,13.04416172272905],[77.49662818273889,13.044512700172994],[77.49616587211645,13.04474721334207],[77.49565472315096,13.044846594639637],[77.4955523373924,13.04484936068292]]]}"
96,0.0,58.109998618252575,Hebbal Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.58628405047017,13.048850370594922],[77.58576802504545,13.048778739110883],[77.58529307608305,13.04856954664371],[77.5848970100972,13.04823944523315],[77.58461135407548,13.047814711371723],[77.58445884588845,13.047329154264744],[77.58445162446405,13.046821424495908],[77.58459026375482,13.046331937366558],[77.58486372732364,13.04589965583407],[77.58525024707801,13.045558989128489],[77.58571905613269,13.045337053896418],[77.58623283782644,13.045251515847971],[77.58675069596003,13.045309183670573],[77.5872314098766,13.045505467101517],[77.58763671536056,13.045824742282917],[77.58793435027819,13.046241595326203],[77.5881006225864,13.046722845127874],[77.588122296314,13.047230184460917],[77.58799764536215,13.047723229149788],[77.58773659117325,13.048162732639767],[77.58735991322551,13.048513710084288],[77.58689759512237,13.048748223253844],[77.58638643788554,13.048847604551634],[77.58628405047017,13.048850370594922]]]}"
97,0.7202731918238998,60.82999871019274,Vijinapura Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.67658852687462,13.010810689937863],[77.67607258072633,13.010739058455366],[77.67559770472731,13.01052986599234],[77.67520169958206,13.010199764587236],[77.6749160874348,13.009775030730871],[77.67476360266483,13.009289473626984],[77.67475638233837,13.0087817438583],[77.67489500032333,13.00829225672612],[77.67516842188088,13.007859975188696],[77.67555488226394,13.00751930847762],[77.67602361931286,13.00729737324121],[77.67653732209644,13.007211835190926],[77.677055100694,13.007269503014776],[77.67753574077707,13.007465786449655],[77.67794098400532,13.007785061636458],[77.67823857319995,13.008201914684923],[77.67840481995839,13.00868316448993],[77.67842649034546,13.00919050382343],[77.67830185853092,13.009683548509742],[77.67804084443634,13.01012305199493],[77.6776642243498,13.010474029433938],[77.67720197726884,13.010708542598964],[77.67669089856022,13.010807923894635],[77.67658852687462,13.010810689937863]]]}"
98,0.6406796831829072,58.109998618252575,Narsipura Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.55874346146666,13.0744478872213],[77.55822738255378,13.07437625573622],[77.55775238436267,13.074167063266255],[77.55735627732739,13.073836961852026],[77.55707059170334,13.073412227987188],[77.5569180677167,13.07292667087813],[77.5569108455515,13.072418941109191],[77.55704949921738,13.07192945398175],[77.55732299113137,13.07149717245258],[77.55770955094387,13.071156505750698],[77.55817840858116,13.070934570521551],[77.55869224351603,13.070849032474335],[77.55921015531297,13.0709067002961],[77.55969091904532,13.071102983724394],[77.56009626653352,13.07142225890216],[77.56039393230067,13.071839111941962],[77.5605602218474,13.072320361741385],[77.56058189782887,13.072827701074116],[77.56045723396497,13.073320745764718],[77.56019615272425,13.073760249257916],[77.55981943573728,13.074111226706156],[77.55935706971515,13.074345739878753],[77.55884585949498,13.07444512117797],[77.55874346146666,13.0744478872213]]]}"
99,0.512808306895694,70.4099979000166,Kadiranpalaya Kere,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.63599700480563,12.985558206801961],[77.63548111114565,12.985486575320488],[77.63500628345511,12.985277382860213],[77.63461031859192,12.984947281458732],[77.6343247354936,12.984522547605726],[77.63417226622786,12.984036990503888],[77.63416504662833,12.983529260735306],[77.63430365050687,12.983039773601249],[77.63457704424911,12.98260749206055],[77.63496346532287,12.982266825345828],[77.63543215469738,12.982044890106534],[77.63594580523515,12.981959352055034],[77.63646353117257,12.982017019879711],[77.6369441223711,12.982213303317206],[77.63734932438032,12.982532578507593],[77.63764688330212,12.982949431559492],[77.63781311314426,12.983430681366718],[77.63783478131955,12.983938020700522],[77.6377101621757,12.984431065385127],[77.63744917462722,12.98487056886714],[77.6370725928501,12.985221546302485],[77.63661039279236,12.985456059464513],[77.6360993660767,12.985555440758773],[77.63599700480563,12.985558206801961]]]}"
100,0.6216491680481372,60.82999871019274,Sampigehalli Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.62364376174892,13.079481041648972],[77.62312767230542,13.07940941016369],[77.62265266442226,13.079200217693176],[77.62225654930526,13.078870116278225],[77.62197085785319,13.078445382412717],[77.62181833075596,13.07795982530325],[77.62181110844492,13.077452095534289],[77.62194976494094,13.076962608407225],[77.62222326243544,13.076530326878705],[77.6226098301345,13.076189660177551],[77.62307869733661,13.075967724948976],[77.62359254275347,13.075882186902009],[77.62411046511552,13.075939854723607],[77.62459123865551,13.076136138151377],[77.6249965944134,13.07645541332843],[77.62529426625413,13.076872266367547],[77.62546055919474,13.077353516166527],[77.62548223561994,13.077860855499196],[77.62535756921395,13.07835390019014],[77.62509648264731,13.078793403683973],[77.6247197579744,13.079144381132942],[77.6242573825181,13.079378894306137],[77.62374616186668,13.079478275605634],[77.62364376174892,13.079481041648972]]]}"
101,0.0,57.394998490810394,Kogilu Lake,5.295000076293945,"{""type"":""Polygon"",""coordinates"":[[[77.61904586051043,13.112036028837267],[77.61852970284711,13.111964397350663],[77.61805463217674,13.1117552048766],[77.61765846470452,13.111425103456975],[77.61737273549706,13.111000369587135],[77.61722018824868,13.110514812475019],[77.61721296499279,13.110007082705929],[77.61735163982308,13.109517595581288],[77.61762517346958,13.109085314056992],[77.61801179225951,13.108744647360544],[77.61848072142485,13.10852271213569],[77.61899463474643,13.10843717409029],[77.61951262555175,13.10849484191082],[77.61999346262776,13.10869112533522],[77.62039887195866,13.109010400507648],[77.62069658314545,13.109427253542332],[77.62086289807237,13.109908503338454],[77.6208845773722,13.11041584267073],[77.62075989449791,13.110908887363866],[77.62049877342884,13.111348390861801],[77.62012199896456,13.111699368315493],[77.61965956239148,13.111933881492565],[77.61914827416412,13.112033262793876],[77.61904586051043,13.112036028837267]]]}"
102,0.6483514795988883,55.97499892022461,Munekolala Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.70829905177543,12.96269842944647],[77.70778320553481,12.962626797965925],[77.70730842148745,12.96241760550814],[77.70691249301618,12.962087504109936],[77.70662693616144,12.961662770259972],[77.70647448090263,12.961177213159992],[77.7064672619598,12.9606694833915],[77.7066058530942,12.960179996255743],[77.70687922170734,12.959747714712078],[77.70726560726804,12.959407047994056],[77.70773425357221,12.959185112752154],[77.70824785690974,12.959099574699556],[77.70876553527258,12.959157242524979],[77.7092460823075,12.959353525964836],[77.70965124707836,12.959672801158467],[77.70994877865085,12.960089654213478],[77.71011499321033,12.96057090402271],[77.71013665938744,12.96107824335679],[77.71001205169057,12.961571288039856],[77.70975108812458,12.96201079151899],[77.70937454095724,12.962361768951023],[77.70891238338157,12.962596282110331],[77.70840140363771,12.962695663403318],[77.70829905177543,12.96269842944647]]]}"
103,0.2683658308980624,60.35999889485538,Veerasagara Lake,6.355000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.55655652664406,13.103782520188618],[77.55604038629366,13.103710888702352],[77.55556533155752,13.103501696229188],[77.55516917737206,13.103171594810748],[77.55488345774623,13.102746860942004],[77.55473091561183,13.102261303830563],[77.55472369259573,13.101753574061506],[77.55486236277312,13.101264086936249],[77.55513588724493,13.100831805410886],[77.55552249306893,13.100491138713242],[77.55599140650916,13.100269203487443],[77.55650530259778,13.100183665441644],[77.55702327603349,13.100241333262447],[77.55750409698524,13.100437616687705],[77.55790949272031,13.100756891861304],[77.5582071939218,13.10117374489711],[77.55837350326901,13.101654994693957],[77.55839518183932,13.102162334026334],[77.55827050314436,13.102655378718914],[77.55800939083137,13.103094882215807],[77.55763262900322,13.103445859668302],[77.55717020794043,13.103680372844392],[77.55665893686259,13.103779754145245],[77.55655652664406,13.103782520188618]]]}"
104,0.0,55.97499892022461,Gunjuru Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.74024489236726,12.918758316642931],[77.73972913701914,12.918686685164165],[77.73925443662618,12.918477492711165],[77.7388585779102,12.91814739131926],[77.73857307135863,12.917722657475142],[77.738420642948,12.917237100378726],[77.7384134252639,12.916729370610414],[77.73855199197057,12.916239883471384],[77.73882531241674,12.91580760192203],[77.73921162990672,12.915466935197664],[77.73968019365454,12.91524499995075],[77.74019370651959,12.915159461896032],[77.74071129369244,12.915217129722894],[77.74119175607548,12.9154134131673],[77.74159684946859,12.915732688367163],[77.74189432861849,12.91614954142815],[77.74206051388447,12.916630791241236],[77.74208217623146,12.917138130575845],[77.74195759047596,12.91763117525595],[77.74169667287909,12.91807067872956],[77.74132019205105,12.918421656155225],[77.74085811590415,12.918656169309306],[77.74034722619496,12.918755550599851],[77.74024489236726,12.918758316642931]]]}"
105,0.6483399367302433,55.97499892022461,Sheelavathana Kere,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.74300191167788,12.966300572319051],[77.74248605797116,12.96622894083836],[77.74201126705223,12.966019748380182],[77.74161533285111,12.96568964698146],[77.74132977186437,12.965264913131017],[77.74117731440019,12.964779356030744],[77.74117009535397,12.96427162626224],[77.74130868849493,12.963782139126748],[77.74158206106459,12.963349857583554],[77.74196845221677,12.963009190866051],[77.7424371053023,12.962787255624557],[77.74295071607142,12.96270171757213],[77.7434684019248,12.96275938539744],[77.74394895591321,12.962955668836925],[77.7443541265472,12.963274944030042],[77.74465166242581,12.963691797084564],[77.74481787939152,12.96417304689348],[77.74483954588324,12.964680386227515],[77.74471493638406,12.965173430910825],[77.74445396904206,12.965612934390416],[77.74407741642545,12.965963911822971],[77.74361525216106,12.966198424982705],[77.74310426502156,12.966297806275895],[77.74300191167788,12.966300572319051]]]}"
106,0.05628319670872864,60.82999871019274,Nagawara Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.60938980078092,13.046791014002757],[77.60887377965443,13.0467193825188],[77.608398834648,13.046510190051851],[77.60800277196083,13.046180088641588],[77.60771711831791,13.045755354780432],[77.60756461140052,13.04526979767362],[77.60755739003565,13.044762067904795],[77.60769602817125,13.044272580775294],[77.60796948946228,13.043840299242536],[77.60835600599763,13.043499632536657],[77.60882481114827,13.043277697304351],[77.60933858856365,13.043192159255806],[77.60985644238492,13.043249827078474],[77.61033715229834,13.043446110509631],[77.6107424544069,13.043765385691325],[77.61104008684552,13.04418223873489],[77.61120635776845,13.044663488536743],[77.61122803131494,13.04517082786981],[77.61110338140068,13.045663872558546],[77.61084232938563,13.046103376048263],[77.61046565457504,13.04645435349249],[77.6100033403226,13.046688866661796],[77.60949218734345,13.046788247959471],[77.60938980078092,13.046791014002757]]]}"
